Dataset,TrainingTime,TestingTime,TrainingAccuacy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen,EnsembleSize
Lighting7,2506.81,0.7150,100.0000,64.3836,70,73,319,79,212,10
Lighting7,2188.73,0.6840,100.0000,64.3836,70,73,319,79,212,10
Herring,15354.53,0.5960,100.0000,53.1250,64,64,512,128,341,10
Herring,15004.38,0.5480,100.0000,59.3750,64,64,512,128,341,10
Herring,14839.53,0.5620,100.0000,51.5625,64,64,512,128,341,10
Herring,14343.54,0.5400,100.0000,51.5625,64,64,512,128,341,10
Herring,14978.52,0.5830,100.0000,56.2500,64,64,512,128,341,10
Herring,14475.64,0.6280,100.0000,51.5625,64,64,512,128,341,10
Herring,14979.56,0.5550,100.0000,53.1250,64,64,512,128,341,10
Herring,15067.89,0.5650,100.0000,56.2500,64,64,512,128,341,10
Herring,14977.90,0.5510,100.0000,60.9375,64,64,512,128,341,10
Herring,15132.33,0.5370,100.0000,48.4375,64,64,512,128,341,10
FaceAll,30973.09,3.0000,100.0000,71.8343,560,1690,131,32,87,10
FaceAll,27415.03,2.9480,100.0000,72.5444,560,1690,131,32,87,10
FaceAll,32225.40,2.9630,100.0000,72.6036,560,1690,131,32,87,10
FaceAll,19942.54,3.0180,100.0000,72.4852,560,1690,131,32,87,10
FaceAll,19321.45,2.9610,100.0000,72.1302,560,1690,131,32,87,10
FaceAll,22591.62,2.9700,100.0000,72.1893,560,1690,131,32,87,10
FaceAll,27865.27,2.9570,100.0000,71.6568,560,1690,131,32,87,10
FaceAll,17297.24,3.0120,100.0000,71.9527,560,1690,131,32,87,10
