Dataset,TrainingTime,TestingTime,TrainingAccuracy,TestingAccuracy,TrainSize,TestSize,TSLen,MinLen,MaxLen
ProximalPhalanxTW,270.72,0.02,100,64.5,205,400,80,0.25,0.67
ProximalPhalanxTW,261.78,0.018,100,69.75,205,400,80,0.25,0.67
ProximalPhalanxTW,276.29,0.017,99.5122,67.25,205,400,80,0.25,0.67
ProximalPhalanxTW,286.22,0.026,99.5122,71.25,205,400,80,0.25,0.67
ProximalPhalanxTW,296.46,0.018,99.5122,69.75,205,400,80,0.25,0.67
ProximalPhalanxTW,312.53,0.02,100,69.75,205,400,80,0.25,0.67
ProximalPhalanxTW,293.41,0.029,100,70.75,205,400,80,0.25,0.67
ProximalPhalanxTW,342.61,0.024,100,67,205,400,80,0.25,0.67
ProximalPhalanxTW,285.51,0.018,99.5122,70,205,400,80,0.25,0.67
ProximalPhalanxTW,333.2,0.035,100,70,205,400,80,0.25,0.67
ProximalPhalanxTW,249.8,0.019,100,67.75,205,400,80,0.25,0.67
ProximalPhalanxTW,304.29,0.025,100,71.5,205,400,80,0.25,0.67
ProximalPhalanxTW,248.72,0.02,100,69.5,205,400,80,0.25,0.67
ProximalPhalanxTW,297.88,0.021,100,67.25,205,400,80,0.25,0.67
ProximalPhalanxTW,320.07,0.024,100,65,205,400,80,0.25,0.67
ProximalPhalanxTW,299.96,0.026,100,72.25,205,400,80,0.25,0.67
ProximalPhalanxTW,271.24,0.02,99.5122,67.5,205,400,80,0.25,0.67
ProximalPhalanxTW,352.06,0.023,100,67.5,205,400,80,0.25,0.67
ProximalPhalanxTW,320.6,0.023,99.5122,70,205,400,80,0.25,0.67
ProximalPhalanxTW,281.09,0.02,99.5122,71.25,205,400,80,0.25,0.67
ProximalPhalanxTW,268.16,0.021,100,67.75,205,400,80,0.25,0.67
ProximalPhalanxTW,371.01,0.025,99.0244,67.25,205,400,80,0.25,0.67
ProximalPhalanxTW,310.71,0.029,100,72,205,400,80,0.25,0.67
ProximalPhalanxTW,279.26,0.018,100,66.5,205,400,80,0.25,0.67
ProximalPhalanxTW,287.27,0.019,100,67.25,205,400,80,0.25,0.67
ProximalPhalanxTW,323.49,0.018,99.5122,69.5,205,400,80,0.25,0.67
ProximalPhalanxTW,271.67,0.019,99.5122,69.75,205,400,80,0.25,0.67
ProximalPhalanxTW,381.3,0.04,99.5122,71.5,205,400,80,0.25,0.67
ProximalPhalanxTW,319.55,0.019,100,64.75,205,400,80,0.25,0.67
ProximalPhalanxTW,382.62,0.029,100,70.75,205,400,80,0.25,0.67
ProximalPhalanxTW,281.68,0.026,99.5122,72.75,205,400,80,0.25,0.67
ProximalPhalanxTW,388.54,0.033,99.5122,73,205,400,80,0.25,0.67
ProximalPhalanxTW,389.52,0.022,100,67.75,205,400,80,0.25,0.67
ProximalPhalanxTW,349.45,0.029,100,69.5,205,400,80,0.25,0.67
ProximalPhalanxTW,291.11,0.023,100,67.5,205,400,80,0.25,0.67
ProximalPhalanxTW,288.74,0.023,99.5122,73,205,400,80,0.25,0.67
ProximalPhalanxTW,338.14,0.016,99.5122,69.25,205,400,80,0.25,0.67
ProximalPhalanxTW,339.37,0.028,100,67.5,205,400,80,0.25,0.67
ProximalPhalanxTW,387.83,0.033,99.5122,68.5,205,400,80,0.25,0.67
ProximalPhalanxTW,307.21,0.025,100,71,205,400,80,0.25,0.67
ProximalPhalanxTW,366.65,0.032,100,69,205,400,80,0.25,0.67
ProximalPhalanxTW,374.27,0.033,99.5122,70,205,400,80,0.25,0.67
ProximalPhalanxTW,420.64,0.04,99.5122,67,205,400,80,0.25,0.67
ProximalPhalanxTW,342.65,0.031,99.5122,68.5,205,400,80,0.25,0.67
ProximalPhalanxTW,326.58,0.02,100,69,205,400,80,0.25,0.67
ProximalPhalanxTW,410.68,0.03,100,71.25,205,400,80,0.25,0.67
ProximalPhalanxTW,325.38,0.025,99.5122,73.25,205,400,80,0.25,0.67
ProximalPhalanxTW,371.91,0.025,100,73.25,205,400,80,0.25,0.67
ProximalPhalanxTW,414.19,0.028,100,70.75,205,400,80,0.25,0.67
ProximalPhalanxTW,421.53,0.037,100,67.5,205,400,80,0.25,0.67
ProximalPhalanxTW,397.6,0.029,100,68.75,205,400,80,0.25,0.67
ProximalPhalanxTW,378.26,0.025,100,70.25,205,400,80,0.25,0.67
ProximalPhalanxTW,334.51,0.02,100,67,205,400,80,0.25,0.67
ProximalPhalanxTW,409.13,0.033,99.5122,70.5,205,400,80,0.25,0.67
ProximalPhalanxTW,397.82,0.029,100,69.5,205,400,80,0.25,0.67
ProximalPhalanxTW,432.59,0.038,100,66.5,205,400,80,0.25,0.67
ProximalPhalanxTW,460.97,0.026,100,71.75,205,400,80,0.25,0.67
ProximalPhalanxTW,359.92,0.027,100,67,205,400,80,0.25,0.67
ProximalPhalanxTW,414.47,0.025,100,69.5,205,400,80,0.25,0.67
ProximalPhalanxTW,356.05,0.017,99.5122,72.5,205,400,80,0.25,0.67
ProximalPhalanxTW,361.03,0.033,100,70.25,205,400,80,0.25,0.67
ProximalPhalanxTW,415.46,0.035,99.5122,68.5,205,400,80,0.25,0.67
ProximalPhalanxTW,370.32,0.032,100,70.5,205,400,80,0.25,0.67
ProximalPhalanxTW,412.08,0.039,100,67.25,205,400,80,0.25,0.67
ProximalPhalanxTW,399.15,0.04,99.5122,68.5,205,400,80,0.25,0.67
ProximalPhalanxTW,376.66,0.029,99.5122,69.5,205,400,80,0.25,0.67
ProximalPhalanxTW,442.99,0.028,100,69.75,205,400,80,0.25,0.67
ProximalPhalanxTW,382.9,0.028,100,65,205,400,80,0.25,0.67
ProximalPhalanxTW,419.06,0.032,100,68.75,205,400,80,0.25,0.67
ProximalPhalanxTW,441.45,0.033,99.5122,65.5,205,400,80,0.25,0.67
ProximalPhalanxTW,425.15,0.045,100,71,205,400,80,0.25,0.67
ProximalPhalanxTW,438.85,0.039,100,70.5,205,400,80,0.25,0.67
ProximalPhalanxTW,387.86,0.028,99.5122,65.75,205,400,80,0.25,0.67
ProximalPhalanxTW,395.59,0.027,100,70.5,205,400,80,0.25,0.67
ProximalPhalanxTW,430.35,0.041,99.5122,71,205,400,80,0.25,0.67
ProximalPhalanxTW,404.04,0.025,99.5122,66.25,205,400,80,0.25,0.67
ProximalPhalanxTW,461.7,0.024,99.5122,68.25,205,400,80,0.25,0.67
ProximalPhalanxTW,443.42,0.032,100,70.25,205,400,80,0.25,0.67
ProximalPhalanxTW,431.2,0.045,100,69.75,205,400,80,0.25,0.67
ProximalPhalanxTW,478.61,0.028,99.5122,67,205,400,80,0.25,0.67
ProximalPhalanxTW,517.34,0.043,100,70.75,205,400,80,0.25,0.67
ProximalPhalanxTW,728.78,0.037,99.5122,73,205,400,80,0.25,0.67
ProximalPhalanxTW,705.17,0.046,100,66.5,205,400,80,0.25,0.67
ProximalPhalanxTW,743.89,0.043,100,67,205,400,80,0.25,0.67
ShapeletSim,34.85,0.076,100,45,20,180,500,0.25,0.67
ShapeletSim,43.58,0.067,100,79.4444,20,180,500,0.25,0.67
ShapeletSim,42.58,0.067,100,82.2222,20,180,500,0.25,0.67
ShapeletSim,9.32,0.077,100,46.6667,20,180,500,0.25,0.67
ShapeletSim,56.14,0.085,100,79.4444,20,180,500,0.25,0.67
ShapeletSim,45.39,0.065,100,84.4444,20,180,500,0.25,0.67
ShapeletSim,76.94,0.109,100,83.8889,20,180,500,0.25,0.67
ShapeletSim,47.33,0.062,100,87.2222,20,180,500,0.25,0.67
ShapeletSim,45.49,0.064,100,80.5556,20,180,500,0.25,0.67
ShapeletSim,17.88,0.15,100,47.2222,20,180,500,0.25,0.67
ShapeletSim,44.01,0.065,100,80.5556,20,180,500,0.25,0.67
ShapeletSim,44.22,0.07,100,78.3333,20,180,500,0.25,0.67
ShapeletSim,44.98,0.064,100,80.5556,20,180,500,0.25,0.67
ShapeletSim,44.12,0.065,100,79.4444,20,180,500,0.25,0.67
ShapeletSim,57.04,0.087,100,82.7778,20,180,500,0.25,0.67
ShapeletSim,44.65,0.063,100,86.6667,20,180,500,0.25,0.67
ShapeletSim,44.54,0.066,100,80,20,180,500,0.25,0.67
ShapeletSim,46.02,0.063,100,86.1111,20,180,500,0.25,0.67
ShapeletSim,44.57,0.066,100,80,20,180,500,0.25,0.67
ShapeletSim,9.7,0.078,100,47.2222,20,180,500,0.25,0.67
ShapeletSim,78.54,0.108,100,86.6667,20,180,500,0.25,0.67
ShapeletSim,36.22,0.075,100,45.5556,20,180,500,0.25,0.67
ShapeletSim,17.2,0.105,100,53.3333,20,180,500,0.25,0.67
ShapeletSim,47.46,0.068,100,85,20,180,500,0.25,0.67
ShapeletSim,80.94,0.105,100,84.4444,20,180,500,0.25,0.67
ShapeletSim,45.65,0.063,100,87.2222,20,180,500,0.25,0.67
ShapeletSim,57.51,0.085,100,81.1111,20,180,500,0.25,0.67
ShapeletSim,43.74,0.065,100,83.3333,20,180,500,0.25,0.67
ShapeletSim,44.97,0.065,100,80,20,180,500,0.25,0.67
ShapeletSim,46.57,0.063,100,83.8889,20,180,500,0.25,0.67
ShapeletSim,48.21,0.063,100,86.6667,20,180,500,0.25,0.67
ShapeletSim,58.62,0.092,100,81.1111,20,180,500,0.25,0.67
ShapeletSim,53.75,0.087,100,85.5556,20,180,500,0.25,0.67
ShapeletSim,42.34,0.068,100,80,20,180,500,0.25,0.67
ShapeletSim,42.69,0.066,100,82.2222,20,180,500,0.25,0.67
ShapeletSim,42.75,0.066,100,77.2222,20,180,500,0.25,0.67
ShapeletSim,45.24,0.065,100,81.6667,20,180,500,0.25,0.67
ShapeletSim,9.04,0.078,100,46.6667,20,180,500,0.25,0.67
ShapeletSim,58.18,0.085,100,88.3333,20,180,500,0.25,0.67
ShapeletSim,11.99,0.101,100,47.2222,20,180,500,0.25,0.67
ShapeletSim,73.13,0.122,100,81.6667,20,180,500,0.25,0.67
ShapeletSim,80.93,0.129,100,81.1111,20,180,500,0.25,0.67
ShapeletSim,44.52,0.064,100,83.3333,20,180,500,0.25,0.67
ShapeletSim,46.56,0.065,100,82.7778,20,180,500,0.25,0.67
ShapeletSim,11.84,0.102,100,46.6667,20,180,500,0.25,0.67
ShapeletSim,62.03,0.082,100,82.2222,20,180,500,0.25,0.67
ShapeletSim,42.27,0.068,100,80.5556,20,180,500,0.25,0.67
ShapeletSim,36.35,0.076,100,49.4444,20,180,500,0.25,0.67
ShapeletSim,59.46,0.083,100,83.8889,20,180,500,0.25,0.67
ShapeletSim,41.52,0.069,100,80,20,180,500,0.25,0.67
ShapeletSim,43.95,0.071,100,80,20,180,500,0.25,0.67
ShapeletSim,44.84,0.064,100,80.5556,20,180,500,0.25,0.67
ShapeletSim,59.97,0.082,100,79.4444,20,180,500,0.25,0.67
ShapeletSim,73.94,0.111,100,79.4444,20,180,500,0.25,0.67
ShapeletSim,46.03,0.07,100,80.5556,20,180,500,0.25,0.67
ShapeletSim,45.01,0.063,100,86.6667,20,180,500,0.25,0.67
ShapeletSim,47.58,0.064,100,87.7778,20,180,500,0.25,0.67
ShapeletSim,60.45,0.089,100,78.3333,20,180,500,0.25,0.67
ShapeletSim,55.21,0.086,100,78.8889,20,180,500,0.25,0.67
ShapeletSim,44.17,0.072,100,78.3333,20,180,500,0.25,0.67
ShapeletSim,44.66,0.065,100,81.6667,20,180,500,0.25,0.67
ShapeletSim,44.68,0.065,100,84.4444,20,180,500,0.25,0.67
ShapeletSim,45.78,0.07,100,82.7778,20,180,500,0.25,0.67
ShapeletSim,73.74,0.112,100,80,20,180,500,0.25,0.67
ShapeletSim,46.58,0.064,100,83.3333,20,180,500,0.25,0.67
ShapeletSim,44.13,0.066,100,80.5556,20,180,500,0.25,0.67
ShapeletSim,40.76,0.067,100,86.1111,20,180,500,0.25,0.67
ShapeletSim,56.32,0.088,100,81.6667,20,180,500,0.25,0.67
ShapeletSim,58.28,0.084,100,80.5556,20,180,500,0.25,0.67
ShapeletSim,9.2,0.078,100,46.6667,20,180,500,0.25,0.67
ShapeletSim,42.31,0.069,100,86.1111,20,180,500,0.25,0.67
ShapeletSim,77.99,0.125,100,80,20,180,500,0.25,0.67
ShapeletSim,60.91,0.08,100,77.7778,20,180,500,0.25,0.67
ShapeletSim,42.8,0.066,100,81.6667,20,180,500,0.25,0.67
ShapeletSim,43.63,0.066,100,79.4444,20,180,500,0.25,0.67
ShapeletSim,43.76,0.066,100,80.5556,20,180,500,0.25,0.67
ShapeletSim,45.42,0.066,100,80,20,180,500,0.25,0.67
ShapeletSim,45.59,0.066,100,80.5556,20,180,500,0.25,0.67
ShapeletSim,71.1,0.115,100,80,20,180,500,0.25,0.67
ShapeletSim,46.91,0.068,100,86.6667,20,180,500,0.25,0.67
ShapeletSim,61.92,0.079,100,90.5556,20,180,500,0.25,0.67
ShapeletSim,43.57,0.067,100,82.2222,20,180,500,0.25,0.67
ShapeletSim,45.33,0.064,100,91.1111,20,180,500,0.25,0.67
ShapeletSim,58.97,0.088,100,79.4444,20,180,500,0.25,0.67
ShapeletSim,78.36,0.122,100,82.2222,20,180,500,0.25,0.67
ShapeletSim,46.74,0.063,100,82.2222,20,180,500,0.25,0.67
ShapeletSim,56.33,0.087,100,78.8889,20,180,500,0.25,0.67
ShapeletSim,86.38,0.112,100,82.2222,20,180,500,0.25,0.67
ShapeletSim,60.77,0.083,100,84.4444,20,180,500,0.25,0.67
ShapeletSim,62.41,0.082,100,85.5556,20,180,500,0.25,0.67
ShapeletSim,57.89,0.082,100,78.3333,20,180,500,0.25,0.67
ShapeletSim,43.27,0.072,100,78.8889,20,180,500,0.25,0.67
ShapeletSim,43.7,0.066,100,81.1111,20,180,500,0.25,0.67
ShapeletSim,44.06,0.105,100,48.3333,20,180,500,0.25,0.67
ShapeletSim,44.33,0.065,100,79.4444,20,180,500,0.25,0.67
ShapeletSim,45.46,0.07,100,86.6667,20,180,500,0.25,0.67
ShapeletSim,53.67,0.087,100,82.7778,20,180,500,0.25,0.67
ShapeletSim,74.48,0.107,100,83.3333,20,180,500,0.25,0.67
ShapeletSim,56.44,0.092,100,78.8889,20,180,500,0.25,0.67
ShapeletSim,59.82,0.089,100,85,20,180,500,0.25,0.67
SonyAIBORobotSurface,0.32,0.019,100,82.8619,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.34,0.024,100,71.5474,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.33,0.023,100,87.6872,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.42,0.026,100,88.02,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.63,0.032,100,72.7121,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.58,0.024,100,77.5374,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.78,0.025,100,85.1913,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.35,0.033,100,71.5474,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.46,0.01,100,78.3694,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.52,0.014,100,76.8719,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.28,0.02,100,77.0383,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.29,0.023,100,82.5291,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.42,0.009,100,84.193,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.39,0.008,100,83.6938,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.48,0.008,100,94.1764,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.47,0.014,100,76.5391,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.56,0.02,100,88.6855,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.64,0.018,100,80.6988,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.3,0.008,100,88.02,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.35,0.01,100,71.8802,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.39,0.01,100,87.5208,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.44,0.009,100,88.5191,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.55,0.01,100,88.02,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.43,0.032,100,88.02,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.48,0.01,100,83.6938,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.58,0.025,100,87.0216,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.64,0.019,100,84.193,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.34,0.021,100,86.0233,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.34,0.025,100,86.3561,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.43,0.008,100,82.6955,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.41,0.009,100,83.3611,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.49,0.011,100,88.5191,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.34,0.008,100,76.5391,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.31,0.02,100,86.8552,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.32,0.022,100,81.5308,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.36,0.013,100,88.6855,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.74,0.031,100,89.5175,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.52,0.011,100,84.0266,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.54,0.017,100,87.3544,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.55,0.043,100,87.6872,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.57,0.013,100,82.6955,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.3,0.024,100,71.8802,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.35,0.014,100,82.3627,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.4,0.008,100,69.7171,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.53,0.021,100,73.5441,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.52,0.022,100,88.5191,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.57,0.014,100,82.1963,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.56,0.014,100,83.6938,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.55,0.011,100,82.6955,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.68,0.021,100,81.6972,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.74,0.022,100,87.188,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.34,0.01,100,81.8636,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.43,0.012,100,72.7121,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.56,0.027,100,84.8586,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.3,0.019,100,86.3561,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.29,0.023,100,82.03,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.33,0.029,100,87.6872,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.45,0.009,100,76.7055,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.51,0.024,100,86.5225,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.51,0.014,100,79.7005,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.56,0.021,100,76.8719,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.66,0.027,100,64.5591,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.3,0.023,100,88.02,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.35,0.008,100,87.5208,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.33,0.022,100,87.6872,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.32,0.029,100,89.5175,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.51,0.023,100,86.6889,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.45,0.01,100,84.3594,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.54,0.035,100,87.0216,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.56,0.023,100,88.5191,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.6,0.027,100,88.5191,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.6,0.01,100,78.5358,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.3,0.02,100,87.3544,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.35,0.024,100,88.5191,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.34,0.008,100,76.5391,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.32,0.021,100,72.7121,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.35,0.021,100,85.1913,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.3,0.023,100,79.7005,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.35,0.009,100,81.5308,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.37,0.021,100,82.1963,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.54,0.022,100,85.8569,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.86,0.031,100,86.0233,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.72,0.063,100,89.5175,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.47,0.02,100,88.02,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.5,0.014,100,81.5308,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.57,0.012,100,83.3611,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.71,0.025,100,83.0283,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.82,0.034,100,82.8619,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.33,0.014,100,81.8636,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.35,0.009,100,83.0283,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.34,0.023,100,86.6889,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.34,0.03,100,83.0283,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.49,0.02,100,86.1897,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.55,0.018,100,86.0233,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.58,0.022,100,83.3611,20,601,70,0.25,0.67
SonyAIBORobotSurface,0.51,0.04,100,86.8552,20,601,70,0.25,0.67
SonyAIBORobotSurfaceII,0.53,0.017,100,81.9517,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.57,0.013,100,76.1805,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.57,0.018,100,65.8972,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.63,0.024,100,83.001,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.71,0.042,100,74.1868,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.73,0.033,100,82.2665,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.8,0.022,100,86.2539,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.82,0.036,100,85.0997,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.81,0.051,100,76.8101,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.86,0.029,100,80.063,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.47,0.013,100,78.5939,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.54,0.018,100,70.3043,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,1.01,0.061,100,75.5509,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,1.42,0.044,100,85.6243,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.45,0.016,100,85.4145,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.53,0.013,100,86.149,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.63,0.014,100,84.575,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.7,0.018,100,85.6243,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.67,0.03,100,86.3589,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.74,0.028,100,82.2665,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.72,0.032,100,74.6065,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.78,0.023,100,73.4523,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.77,0.027,100,81.7419,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.89,0.023,100,71.6684,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.99,0.035,100,80.063,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,1.33,0.033,100,80.063,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.79,0.042,100,78.3841,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.64,0.033,100,80.063,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.73,0.031,100,65.6873,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.86,0.039,100,74.1868,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.76,0.033,100,76.0756,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,1.16,0.04,100,75.1312,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.51,0.02,100,73.0325,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.54,0.024,100,83.8405,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.57,0.025,100,82.2665,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.68,0.031,100,73.7671,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.76,0.03,100,66.8416,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.49,0.013,100,84.1553,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.51,0.02,100,75.9706,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.5,0.016,100,73.9769,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.51,0.02,100,79.3284,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.57,0.023,100,76.4953,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.65,0.036,100,83.7356,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.7,0.027,100,74.1868,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.74,0.021,100,64.9528,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.79,0.022,100,79.2235,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.81,0.035,100,75.7608,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.81,0.049,100,78.5939,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.91,0.027,100,84.7849,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.71,0.02,100,82.1616,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.94,0.021,100,80.7975,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,1.04,0.042,100,78.0693,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.5,0.017,100,73.3473,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.55,0.013,100,85.6243,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.55,0.015,100,87.618,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.68,0.016,100,69.1501,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.73,0.039,100,74.9213,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.75,0.03,100,82.7912,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.76,0.02,100,77.0199,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.51,0.014,100,82.2665,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.51,0.011,100,76.1805,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.55,0.021,100,77.7545,27,953,65,0.25,0.67
SonyAIBORobotSurfaceII,0.58,0.015,100,73.6621,27,953,65,0.25,0.67
